month,borough,communitydistrict,refusetonscollected,papertonscollected,mgptonscollected,refuse_lag1,paper_lag1,mgp_lag1,refuse_lag12,population_2010,recycling_ratio,high_recycling
2022-12,Brooklyn,18,5607.1,659.5,686.1,5645.7,506.4,539.5,4529.637037037037,193543,0.19353632401800736,0
2023-01,Brooklyn,18,5178.7,550.1,602.0,5607.1,659.5,686.1,4680.5,193543,0.18198331964364695,0
2023-02,Brooklyn,18,4384.7,428.4,498.4,5178.7,550.1,602.0,4969.7,193543,0.1744893156358844,0
2023-03,Brooklyn,18,5258.3,515.1,598.2,4384.7,428.4,498.4,5521.3,193543,0.17472848264172267,0
2023-04,Brooklyn,18,5249.9,482.8,574.7,5258.3,515.1,598.2,5527.3,193543,0.1676602086438152,0
2023-05,Brooklyn,18,6112.0,522.1,614.5,5249.9,482.8,574.7,6033.8,193543,0.15680269293380789,0
2023-06,Brooklyn,18,6009.0,537.6,640.8,6112.0,522.1,614.5,6410.6,193543,0.16395358544118876,0
2023-07,Brooklyn,18,5906.2,508.4,642.2,6009.0,537.6,640.8,5653.0,193543,0.1630484072100669,0
2023-08,Brooklyn,18,6010.3,527.5,640.6,5906.2,508.4,642.2,5761.0,193543,0.1627242839630001,0
2023-09,Brooklyn,18,5827.0,524.5,609.3,6010.3,527.5,640.6,5651.1,193543,0.16288357660039074,0
2023-10,Brooklyn,18,5643.3,512.5,578.7,5827.0,524.5,609.3,5560.7,193543,0.16203133120498925,0
2023-11,Brooklyn,18,5433.9,539.5,597.6,5643.3,512.5,578.7,5645.7,193543,0.1730482422766702,0
2023-12,Brooklyn,18,5498.7,779.9,643.2,5433.9,539.5,597.6,5607.1,193543,0.20559681007830333,1
2024-01,Brooklyn,18,5248.6,631.9,598.5,5498.7,779.9,643.2,5178.7,193543,0.18990584966815868,0
2024-02,Brooklyn,18,4535.8,456.7,531.8,5248.6,631.9,598.5,4384.7,193543,0.1789366978621726,0
2024-03,Brooklyn,18,5111.8,489.1,578.9,4535.8,456.7,531.8,5258.3,193543,0.17282112689731058,0
2024-04,Brooklyn,18,5470.9,506.3,592.0,5111.8,489.1,578.9,5249.9,193543,0.1671893076782561,0
2024-05,Brooklyn,18,6049.3,545.1,649.0,5470.9,506.3,592.0,6112.0,193543,0.16485352182676644,0
2024-06,Brooklyn,18,5786.4,515.9,620.5,6049.3,545.1,649.0,6009.0,193543,0.16415323279597854,0
2024-07,Brooklyn,18,6070.4,521.8,641.3,5786.4,515.9,620.5,5906.2,193543,0.160793530102993,0
2024-08,Brooklyn,18,5853.4,466.1,647.0,6070.4,521.8,641.3,6010.3,193543,0.15977894207995405,0
2024-09,Brooklyn,18,5303.3,387.8,563.6,5853.4,466.1,647.0,5827.0,193543,0.1521096135705949,0
2024-10,Brooklyn,18,5507.2,486.0,585.7,5303.3,387.8,563.6,5643.3,193543,0.16289957287692472,0
2024-11,Brooklyn,18,5253.2,481.6,565.5,5507.2,486.0,585.7,5433.9,193543,0.16619843499515896,0
2024-12,Brooklyn,18,5449.6,633.9,654.2,5253.2,481.6,565.5,5498.7,193543,0.1911779984267628,0
2025-01,Brooklyn,18,4873.5,535.2,610.1,5449.6,633.9,654.2,5248.6,193543,0.19028710041868813,0
2025-02,Brooklyn,18,4206.5,421.6,514.8,4873.5,535.2,610.1,4535.8,193543,0.18207626047560715,0
2025-03,Brooklyn,18,5041.6,500.2,576.3,4206.5,421.6,514.8,5111.8,193543,0.17595331884081658,0
2025-04,Brooklyn,18,5132.1,509.3,606.1,5041.6,500.2,576.3,5470.9,193543,0.1785354141656663,0
2025-05,Brooklyn,18,5535.0,632.5,675.1,5132.1,509.3,606.1,6049.3,193543,0.19109695145120273,0
2025-06,Brooklyn,18,5383.1,533.0,602.0,5535.0,632.5,675.1,5786.4,193543,0.17413049815130174,0
2025-07,Brooklyn,18,5729.5,541.5,687.0,5383.1,533.0,602.0,6070.4,193543,0.17655935613682092,0
2025-08,Brooklyn,18,5310.3,503.1,644.9,5729.5,541.5,687.0,5853.4,193543,0.17775575615874145,0
2025-09,Brooklyn,18,5471.0,533.2,617.8,5310.3,503.1,644.9,5303.3,193543,0.17381455753548777,0
2025-10,Brooklyn,18,5287.7,528.8,613.1,5471.0,533.2,617.8,5507.2,193543,0.17760047281323876,0
2022-01,Manhattan,1,1389.2,347.1,219.1,1389.2,347.1,219.1,3507.65625,60978,0.2895571238621254,1
2022-02,Manhattan,1,1421.6,365.3,266.3,1389.2,347.1,219.1,3222.1625000000004,60978,0.3076173777518021,1
2022-03,Manhattan,1,1559.7,359.6,234.1,1421.6,365.3,266.3,3547.6416666666664,60978,0.2757035385901365,1
2022-04,Manhattan,1,1475.7,375.6,251.7,1559.7,359.6,234.1,3500.0416666666665,60978,0.2982881597717546,1
2022-05,Manhattan,1,1563.5,339.8,222.6,1475.7,375.6,251.7,3759.9895833333335,60978,0.2645467801872148,1
2022-06,Manhattan,1,1588.4,374.4,239.8,1563.5,339.8,222.6,3683.0750000000003,60978,0.27885226550440384,1
2022-07,Manhattan,1,1402.0,334.9,226.8,1588.4,374.4,239.8,3571.65,60978,0.2860416560574426,1
2022-08,Manhattan,1,1487.8,314.2,194.5,1402.0,334.9,226.8,3591.6041666666665,60978,0.2547958928124217,1
2022-09,Manhattan,1,1581.9,426.7,244.0,1487.8,314.2,194.5,3634.272916666667,60978,0.2977448281985261,1
2022-10,Manhattan,1,1560.4,377.8,231.2,1581.9,426.7,244.0,3721.1041666666665,60978,0.280722780492302,1
2022-11,Manhattan,1,1513.4,310.8,197.1,1560.4,377.8,231.2,3654.1777777777775,60978,0.25127393261762226,1
2022-12,Manhattan,1,1499.3,464.1,279.7,1513.4,310.8,197.1,3649.288888888889,60978,0.33159466809326377,1
2023-01,Manhattan,1,1458.7,352.8,228.8,1499.3,464.1,279.7,1389.2,60978,0.2850561191981571,1
2023-02,Manhattan,1,1293.9,306.7,214.8,1458.7,352.8,228.8,1421.6,60978,0.28726451470750247,1
2023-03,Manhattan,1,1451.2,363.6,252.7,1293.9,306.7,214.8,1559.7,60978,0.29808948004836755,1
2023-04,Manhattan,1,1367.9,331.7,240.4,1451.2,363.6,252.7,1475.7,60978,0.29489690721649486,1
2023-05,Manhattan,1,1569.4,323.7,234.1,1367.9,331.7,240.4,1563.5,60978,0.2622226400902595,1
2023-06,Manhattan,1,1494.0,377.3,271.1,1569.4,323.7,234.1,1588.4,60978,0.30265123226288276,1
2023-07,Manhattan,1,1372.4,306.5,209.1,1494.0,377.3,271.1,1402.0,60978,0.2730932203389831,1
2023-08,Manhattan,1,1443.1,314.3,209.9,1372.4,306.5,209.1,1487.8,60978,0.26645656483505314,1
2023-09,Manhattan,1,1527.4,392.1,249.8,1443.1,314.3,209.9,1581.9,60978,0.2959019038399484,1
2023-10,Manhattan,1,1550.0,324.4,215.4,1527.4,392.1,249.8,1560.4,60978,0.25830222987845725,1
2023-11,Manhattan,1,1452.6,338.1,236.7,1550.0,324.4,215.4,1513.4,60978,0.283515833086712,1
2023-12,Manhattan,1,1484.7,406.1,243.6,1452.6,338.1,236.7,1499.3,60978,0.3043946776611694,1
2024-01,Manhattan,1,1479.8,326.2,217.7,1484.7,406.1,243.6,1458.7,60978,0.26876513317191286,1
2024-02,Manhattan,1,1369.4,321.9,230.4,1479.8,326.2,217.7,1293.9,60978,0.28740177967424674,1
2024-03,Manhattan,1,1427.7,339.6,232.1,1369.4,321.9,230.4,1451.2,60978,0.28593578073422027,1
2024-04,Manhattan,1,1477.7,302.2,217.8,1427.7,339.6,232.1,1367.9,60978,0.26029934424588275,1
2024-05,Manhattan,1,1581.1,355.9,249.5,1477.7,302.2,217.8,1569.4,60978,0.27688085982163274,1
2024-06,Manhattan,1,1521.3,328.4,223.7,1581.1,355.9,249.5,1494.0,60978,0.26627761165235847,1
2024-07,Manhattan,1,1472.0,295.3,194.2,1521.3,328.4,223.7,1372.4,60978,0.24955391282182005,1
2024-08,Manhattan,1,1516.9,346.6,230.4,1472.0,295.3,194.2,1443.1,60978,0.2755623477720999,1
2024-09,Manhattan,1,1499.6,355.2,213.5,1516.9,346.6,230.4,1527.4,60978,0.2749601121694145,1
2024-10,Manhattan,1,1641.0,356.6,225.1,1499.6,355.2,213.5,1550.0,60978,0.26170873262248623,1
2024-11,Manhattan,1,1557.7,351.0,227.1,1641.0,356.6,225.1,1452.6,60978,0.27067141118082216,1
2024-12,Manhattan,1,1502.1,411.4,238.5,1557.7,351.0,227.1,1484.7,60978,0.30199814126394053,1
2025-01,Manhattan,1,1492.6,376.8,270.0,1502.1,411.4,238.5,1479.8,60978,0.30232775544545204,1
2025-02,Manhattan,1,1373.0,317.6,215.2,1492.6,376.8,270.0,1369.4,60978,0.27956763563857695,1
2025-03,Manhattan,1,1464.4,329.8,232.8,1373.0,317.6,215.2,1427.7,60978,0.2775530340404539,1
2025-04,Manhattan,1,1530.6,315.2,224.7,1464.4,329.8,232.8,1477.7,60978,0.26075827094904613,1
2025-05,Manhattan,1,1696.4,385.6,269.2,1530.6,315.2,224.7,1581.1,60978,0.2784960871044573,1
2025-06,Manhattan,1,1552.8,337.8,226.6,1696.4,385.6,269.2,1521.3,60978,0.2665784999055356,1
2025-07,Manhattan,1,1592.7,337.2,216.2,1552.8,337.8,226.6,1472.0,60978,0.25786310050789807,1
2025-08,Manhattan,1,1464.9,339.0,222.6,1592.7,337.2,216.2,1516.9,60978,0.2771280532938564,1
2025-09,Manhattan,1,1679.2,356.2,216.9,1464.9,339.0,222.6,1499.6,60978,0.25445100563868045,1
2025-10,Manhattan,1,1649.7,400.9,255.8,1679.2,356.2,216.9,1641.0,60978,0.28472944849115506,1
2022-01,Manhattan,2,1980.8,424.4,294.9,1980.8,424.4,294.9,3507.65625,90016,0.26639754083182104,1
2022-02,Manhattan,2,2055.2,411.7,298.7,1980.8,424.4,294.9,3222.1625000000004,90016,0.25687011859994213,1
2022-03,Manhattan,2,2143.4,456.1,319.6,2055.2,411.7,298.7,3547.6416666666664,90016,0.26573258881162,1
2022-04,Manhattan,2,2148.1,416.8,291.9,2143.4,456.1,319.6,3500.0416666666665,90016,0.24807476897227668,1
2022-05,Manhattan,2,2242.7,428.8,296.2,2148.1,416.8,291.9,3759.9895833333335,90016,0.24429693028271054,1
2022-06,Manhattan,2,2344.6,477.7,306.8,2242.7,428.8,296.2,3683.0750000000003,90016,0.2507110670799911,1
2022-07,Manhattan,2,1987.5,344.1,243.2,2344.6,477.7,306.8,3571.65,90016,0.22809538604940185,1
2022-08,Manhattan,2,2117.7,408.4,272.9,1987.5,344.1,243.2,3591.6041666666665,90016,0.24340836012861736,1
2022-09,Manhattan,2,2184.9,450.7,264.9,2117.7,408.4,272.9,3634.272916666667,90016,0.24671608343389068,1
2022-10,Manhattan,2,2295.9,467.3,285.9,2184.9,450.7,264.9,3721.1041666666665,90016,0.24702371191499128,1
2022-11,Manhattan,2,2248.9,439.9,297.2,2295.9,467.3,285.9,3654.1777777777775,90016,0.24685197588747484,1
2022-12,Manhattan,2,2150.6,457.7,283.7,2248.9,439.9,297.2,3649.288888888889,90016,0.25636237897648684,1
2023-01,Manhattan,2,2089.5,434.8,293.4,2150.6,457.7,283.7,1980.8,90016,0.2584377329027221,1
2023-02,Manhattan,2,1888.6,355.2,259.7,2089.5,434.8,293.4,2055.2,90016,0.2456161374076293,1
2023-03,Manhattan,2,2072.1,408.3,283.9,1888.6,355.2,259.7,2143.4,90016,0.2504069746409579,1
2023-04,Manhattan,2,2044.1,369.6,270.7,2072.1,408.3,283.9,2148.1,90016,0.23852630010430637,1
2023-05,Manhattan,2,2358.5,434.2,309.3,2044.1,369.6,270.7,2242.7,90016,0.23968407479045778,1
2023-06,Manhattan,2,2217.0,400.8,272.8,2358.5,434.2,309.3,2344.6,90016,0.2330312045942019,1
2023-07,Manhattan,2,2017.5,347.3,238.5,2217.0,400.8,272.8,1987.5,90016,0.22502208735067028,1
2023-08,Manhattan,2,2121.0,388.0,260.8,2017.5,347.3,238.5,2117.7,90016,0.23424073940356702,1
2023-09,Manhattan,2,2199.0,428.6,253.5,2121.0,388.0,260.8,2184.9,90016,0.2367498524868974,1
2023-10,Manhattan,2,2302.7,424.8,277.9,2199.0,428.6,253.5,2295.9,90016,0.23381247088573906,1
2023-11,Manhattan,2,2213.6,420.8,280.5,2302.7,424.8,277.9,2248.9,90016,0.2405914439603417,1
2023-12,Manhattan,2,2213.3,421.5,261.3,2213.6,420.8,280.5,2150.6,90016,0.2357653395946272,1
2024-01,Manhattan,2,2148.0,428.4,290.5,2213.3,421.5,261.3,2089.5,90016,0.25075865917890405,1
2024-02,Manhattan,2,1930.3,354.5,252.8,2148.0,428.4,290.5,1888.6,90016,0.23932061790668346,1
2024-03,Manhattan,2,2030.1,347.8,247.9,1930.3,354.5,252.8,2072.1,90016,0.22686419376951786,1
2024-04,Manhattan,2,2156.7,377.5,267.9,2030.1,347.8,247.9,2044.1,90016,0.23032725455908068,1
2024-05,Manhattan,2,2336.9,399.1,279.7,2156.7,377.5,267.9,2358.5,90016,0.22508870245714097,1
2024-06,Manhattan,2,2189.2,389.5,254.0,2336.9,399.1,279.7,2217.0,90016,0.22716842588343278,1
2024-07,Manhattan,2,2112.3,378.1,245.0,2189.2,389.5,254.0,2017.5,90016,0.22779118227681508,1
2024-08,Manhattan,2,2104.0,353.0,230.5,2112.3,378.1,245.0,2121.0,90016,0.21711627906976744,1
2024-09,Manhattan,2,2139.9,410.4,251.8,2104.0,353.0,230.5,2199.0,90016,0.23632275793155133,1
2024-10,Manhattan,2,2291.7,442.8,291.7,2139.9,410.4,251.8,2302.7,90016,0.24271363426078912,1
2024-11,Manhattan,2,2182.9,389.4,251.8,2291.7,442.8,291.7,2213.6,90016,0.22704578449771606,1
2024-12,Manhattan,2,2087.4,451.7,279.7,2182.9,389.4,251.8,2213.3,90016,0.25947211579395485,1
2025-01,Manhattan,2,2044.8,418.1,285.4,2087.4,451.7,279.7,2148.0,90016,0.2559764217880144,1
2025-02,Manhattan,2,1835.0,358.1,250.1,2044.8,418.1,285.4,1930.3,90016,0.24893582187295354,1
2025-03,Manhattan,2,2055.7,379.8,270.1,1835.0,358.1,250.1,2030.1,90016,0.240205499704317,1
2025-04,Manhattan,2,2081.9,403.7,301.0,2055.7,379.8,270.1,2156.7,90016,0.25288882509150934,1
2025-05,Manhattan,2,2245.2,403.3,289.0,2081.9,403.7,301.0,2336.9,90016,0.23567659574468083,1
2025-06,Manhattan,2,2176.0,402.3,265.2,2245.2,403.3,289.0,2189.2,90016,0.2347459117285036,1
2025-07,Manhattan,2,2045.0,390.8,263.0,2176.0,402.3,265.2,2112.3,90016,0.24225581740032603,1
2025-08,Manhattan,2,1994.2,333.8,226.9,2045.0,390.8,263.0,2104.0,90016,0.21946064425222123,1
2025-09,Manhattan,2,2164.2,435.4,266.5,1994.2,333.8,226.9,2139.9,90016,0.2448972471302467,1
2025-10,Manhattan,2,2262.2,437.3,281.6,2164.2,435.4,266.5,2291.7,90016,0.2411525946798162,1
2022-01,Manhattan,3,5353.7,431.2,337.6,5353.7,431.2,337.6,3507.65625,163277,0.12556962025316454,0
2022-02,Manhattan,3,5467.3,482.4,350.6,5353.7,431.2,337.6,3222.1625000000004,163277,0.13221592622573528,0
2022-03,Manhattan,3,6030.1,511.8,373.3,5467.3,482.4,350.6,3547.6416666666664,163277,0.12799340583063396,0
2022-04,Manhattan,3,5824.1,474.8,358.0,6030.1,511.8,373.3,3500.0416666666665,163277,0.12510327629977916,0
2022-05,Manhattan,3,6099.4,483.1,331.4,5824.1,474.8,358.0,3759.9895833333335,163277,0.11780615860802153,0
2022-06,Manhattan,3,6291.9,573.6,394.3,6099.4,483.1,331.4,3683.0750000000003,163277,0.13332323204495994,0
2022-07,Manhattan,3,5897.5,479.0,365.2,6291.9,573.6,394.3,3571.65,163277,0.12522064167791508,0
2022-08,Manhattan,3,6344.5,489.2,355.0,5897.5,479.0,365.2,3591.6041666666665,163277,0.11743430662011213,0
2022-09,Manhattan,3,6058.7,536.3,364.8,6344.5,489.2,355.0,3634.272916666667,163277,0.12947211126756517,0
2022-10,Manhattan,3,6090.3,474.9,347.5,6058.7,536.3,364.8,3721.1041666666665,163277,0.11896943307246083,0
2022-11,Manhattan,3,6023.5,439.9,330.3,6090.3,474.9,347.5,3654.1777777777775,163277,0.11336973961169908,0
2022-12,Manhattan,3,5998.9,517.9,364.5,6023.5,439.9,330.3,3649.288888888889,163277,0.12823158414834407,0
2023-01,Manhattan,3,5833.6,442.7,317.3,5998.9,517.9,364.5,5353.7,163277,0.11526328561028876,0
2023-02,Manhattan,3,5110.1,393.0,310.9,5833.6,442.7,317.3,5467.3,163277,0.12106983144134846,0
2023-03,Manhattan,3,5799.2,465.8,367.7,5110.1,393.0,310.9,6030.1,163277,0.12566526452274338,0
2023-04,Manhattan,3,5324.9,418.0,324.3,5799.2,465.8,367.7,5824.1,163277,0.12234638713080169,0
2023-05,Manhattan,3,6321.3,439.2,351.5,5324.9,418.0,324.3,6099.4,163277,0.11117829021372329,0
2023-06,Manhattan,3,5914.9,472.6,347.8,6321.3,439.2,351.5,6291.9,163277,0.12180600715632565,0
2023-07,Manhattan,3,6020.2,430.8,326.2,5914.9,472.6,347.8,5897.5,163277,0.11169804639083988,0
2023-08,Manhattan,3,6094.6,485.6,363.3,6020.2,430.8,326.2,6344.5,163277,0.12225822711888819,0
2023-09,Manhattan,3,5989.3,521.1,316.4,6094.6,485.6,363.3,6058.7,163277,0.12267826800257807,0
2023-10,Manhattan,3,6199.5,433.0,307.5,5989.3,521.1,316.4,6090.3,163277,0.10670028818443804,0
2023-11,Manhattan,3,5925.8,470.5,338.9,6199.5,433.0,307.5,6023.5,163277,0.12017460505998337,0
2023-12,Manhattan,3,5770.3,456.5,323.1,5925.8,470.5,338.9,5998.9,163277,0.11902471793462495,0
2024-01,Manhattan,3,5768.4,458.9,319.9,5770.3,456.5,323.1,5833.6,163277,0.1189516129032258,0
2024-02,Manhattan,3,5238.8,417.1,319.6,5768.4,458.9,319.9,5110.1,163277,0.12328675424650658,0
2024-03,Manhattan,3,5609.6,419.9,340.3,5238.8,417.1,319.6,5799.2,163277,0.11934440641778392,0
2024-04,Manhattan,3,5787.0,398.1,311.7,5609.6,419.9,340.3,5324.9,163277,0.10925378647949759,0
2024-05,Manhattan,3,6335.5,475.3,389.4,5787.0,398.1,311.7,6321.3,163277,0.12009388628093665,0
2024-06,Manhattan,3,5907.1,431.1,312.0,6335.5,475.3,389.4,5914.9,163277,0.11174100027066854,0
2024-07,Manhattan,3,6176.6,371.8,322.0,5907.1,431.1,312.0,6020.2,163277,0.10098393106660455,0
2024-08,Manhattan,3,6062.1,418.3,358.9,6176.6,371.8,322.0,6094.6,163277,0.11363736054859416,0
2024-09,Manhattan,3,5958.8,448.3,314.1,6062.1,418.3,358.9,5989.3,163277,0.11343212521573529,0
2024-10,Manhattan,3,6002.7,478.5,331.5,5958.8,448.3,314.1,6199.5,163277,0.11889559205601304,0
2024-11,Manhattan,3,5783.4,418.0,309.1,6002.7,478.5,331.5,5925.8,163277,0.11168113048152983,0
2024-12,Manhattan,3,5705.2,451.9,308.9,5783.4,418.0,309.1,5770.3,163277,0.11766161459944323,0
2025-01,Manhattan,3,5738.2,467.2,352.7,5705.2,451.9,308.9,5768.4,163277,0.12502096643845018,0
2025-02,Manhattan,3,5121.5,371.1,291.4,5738.2,467.2,352.7,5238.8,163277,0.11454011065006915,0
2025-03,Manhattan,3,5771.0,404.6,319.0,5121.5,371.1,291.4,5609.6,163277,0.11141563760662704,0
2025-04,Manhattan,3,5754.5,427.2,338.7,5771.0,404.6,319.0,5787.0,163277,0.11746211888841175,0
2025-05,Manhattan,3,6234.4,479.7,370.6,5754.5,427.2,338.7,6335.5,163277,0.12001919629624401,0
2025-06,Manhattan,3,6049.1,444.3,330.4,6234.4,479.7,370.6,5907.1,163277,0.11352911867288022,0
2025-07,Manhattan,3,6102.3,483.8,356.0,6049.1,444.3,330.4,6176.6,163277,0.12097204016075826,0
2025-08,Manhattan,3,5840.5,452.1,330.8,6102.3,483.8,356.0,6062.1,163277,0.11820213183561315,0
2025-09,Manhattan,3,6069.4,447.0,308.8,5840.5,452.1,330.8,5958.8,163277,0.11073668170896091,0
2025-10,Manhattan,3,6087.7,482.5,356.4,6069.4,447.0,308.8,6002.7,163277,0.12111281148037999,0
2022-01,Manhattan,4,3069.1,588.9,321.3,3069.1,588.9,321.3,3507.65625,103245,0.22873369688136105,1
2022-02,Manhattan,4,3212.0,657.1,403.4,3069.1,588.9,321.3,3222.1625000000004,103245,0.24821533060269163,1
2022-03,Manhattan,4,3429.8,638.7,374.4,3212.0,657.1,403.4,3547.6416666666664,103245,0.22802673929190392,1
2022-04,Manhattan,4,3196.2,664.3,371.4,3429.8,638.7,374.4,3500.0416666666665,103245,0.2447364068149058,1
2022-05,Manhattan,4,3333.0,607.7,332.0,3196.2,664.3,371.4,3759.9895833333335,103245,0.21993119105015566,1
2022-06,Manhattan,4,3695.9,673.3,368.3,3333.0,607.7,332.0,3683.0750000000003,103245,0.21986279683377308,1
2022-07,Manhattan,4,3299.9,629.5,355.2,3695.9,673.3,368.3,3571.65,103245,0.2298230873360407,1
2022-08,Manhattan,4,3326.8,608.9,326.3,3299.9,629.5,355.2,3591.6041666666665,103245,0.21942749882684187,1
2022-09,Manhattan,4,3410.9,721.0,367.2,3326.8,608.9,326.3,3634.272916666667,103245,0.24187059634149052,1
2022-10,Manhattan,4,3342.7,651.7,335.7,3410.9,721.0,367.2,3721.1041666666665,103245,0.2280316851804808,1
2022-11,Manhattan,4,3377.6,582.4,306.7,3342.7,651.7,335.7,3654.1777777777775,103245,0.20838118452199592,1
2022-12,Manhattan,4,3332.5,784.7,408.7,3377.6,582.4,306.7,3649.288888888889,103245,0.2636823615192559,1
2023-01,Manhattan,4,3200.2,606.9,326.0,3332.5,784.7,408.7,3069.1,103245,0.2257143548426121,1
2023-02,Manhattan,4,2899.6,537.4,315.3,3200.2,606.9,326.0,3212.0,103245,0.22724728832982438,1
2023-03,Manhattan,4,3231.7,641.8,369.7,2899.6,537.4,315.3,3429.8,103245,0.23838141025641027,1
2023-04,Manhattan,4,3047.2,570.6,335.6,3231.7,641.8,369.7,3196.2,103245,0.22922041786816413,1
2023-05,Manhattan,4,3659.9,600.5,332.7,3047.2,570.6,335.6,3333.0,103245,0.20317432670745247,1
2023-06,Manhattan,4,3394.8,656.7,372.5,3659.9,600.5,332.7,3695.9,103245,0.23264014466546112,1
2023-07,Manhattan,4,3263.3,585.5,320.9,3394.8,656.7,372.5,3299.9,103245,0.21737774899872894,1
2023-08,Manhattan,4,3488.2,636.4,340.0,3263.3,585.5,320.9,3326.8,103245,0.2186982036464633,1
2023-09,Manhattan,4,3489.9,701.9,349.1,3488.2,636.4,340.0,3410.9,103245,0.2314519148186483,1
2023-10,Manhattan,4,3581.8,614.9,305.6,3489.9,701.9,349.1,3342.7,103245,0.2044510583479555,1
2023-11,Manhattan,4,3292.2,624.3,338.5,3581.8,614.9,305.6,3377.6,103245,0.2262749706227967,1
2023-12,Manhattan,4,3291.3,718.9,359.0,3292.2,624.3,338.5,3332.5,103245,0.2467042021422686,1
2024-01,Manhattan,4,3332.5,608.1,319.3,3291.3,718.9,359.0,3200.2,103245,0.21770464095401304,1
2024-02,Manhattan,4,3045.9,585.3,321.4,3332.5,608.1,319.3,2899.6,103245,0.22939331073217628,1
2024-03,Manhattan,4,3185.8,602.1,336.3,3045.9,585.3,321.4,3231.7,103245,0.22753503709810385,1
2024-04,Manhattan,4,3245.0,570.7,300.6,3185.8,602.1,336.3,3047.2,103245,0.21167067512086096,1
2024-05,Manhattan,4,3465.1,669.9,373.9,3245.0,570.7,300.6,3659.9,103245,0.23149770453990998,1
2024-06,Manhattan,4,3387.1,605.9,317.6,3465.1,669.9,373.9,3394.8,103245,0.21423931703243165,1
2024-07,Manhattan,4,3455.2,606.7,307.3,3387.1,605.9,317.6,3263.3,103245,0.2091916140254509,1
2024-08,Manhattan,4,3412.4,679.1,360.3,3455.2,606.7,307.3,3488.2,103245,0.23347859292870302,1
2024-09,Manhattan,4,3263.9,609.1,294.4,3412.4,679.1,360.3,3489.9,103245,0.2168018428756539,1
2024-10,Manhattan,4,3379.9,654.6,321.9,3263.9,609.1,294.4,3581.8,103245,0.22415297034248463,1
2024-11,Manhattan,4,3384.6,607.9,308.2,3379.9,654.6,321.9,3292.2,103245,0.2130118352826284,1
2024-12,Manhattan,4,3340.4,704.1,322.7,3384.6,607.9,308.2,3291.3,103245,0.23511632167063565,1
2025-01,Manhattan,4,3237.2,672.6,367.4,3340.4,704.1,322.7,3332.5,103245,0.24314972411858227,1
2025-02,Manhattan,4,2919.6,563.5,294.3,3237.2,672.6,367.4,3045.9,103245,0.22708741462381532,1
2025-03,Manhattan,4,3179.2,591.7,314.5,2919.6,563.5,294.3,3185.8,103245,0.22181426543300536,1
2025-04,Manhattan,4,3191.1,594.4,324.0,3179.2,591.7,314.5,3245.0,103245,0.2234821754471347,1
2025-05,Manhattan,4,3419.1,701.9,388.3,3191.1,594.4,324.0,3465.1,103245,0.2417670148360056,1
2025-06,Manhattan,4,3483.4,614.9,309.2,3419.1,701.9,388.3,3387.1,103245,0.20966534316505953,1
2025-07,Manhattan,4,3309.0,659.8,333.5,3483.4,614.9,309.2,3455.2,103245,0.23087650791437136,1
2025-08,Manhattan,4,3173.4,658.7,337.9,3309.0,659.8,333.5,3412.4,103245,0.2389928057553957,1
2025-09,Manhattan,4,3357.1,639.3,307.6,3173.4,658.7,337.9,3263.9,103245,0.2200046468401487,1
2025-10,Manhattan,4,3401.1,709.8,355.4,3357.1,639.3,307.6,3379.9,103245,0.2384971900678414,1
2022-01,Manhattan,5,1374.3,241.3,172.4,1374.3,241.3,172.4,3507.65625,51673,0.23137583892617453,1
2022-02,Manhattan,5,1400.7,262.3,171.7,1374.3,241.3,172.4,3222.1625000000004,51673,0.23655093475772604,1
2022-03,Manhattan,5,1612.6,301.5,196.5,1400.7,262.3,171.7,3547.6416666666664,51673,0.23595186202975457,1
2022-04,Manhattan,5,1584.6,265.4,172.4,1612.6,301.5,196.5,3500.0416666666665,51673,0.2164754746835443,1
2022-05,Manhattan,5,1625.9,272.8,179.9,1584.6,265.4,172.4,3759.9895833333335,51673,0.21779082074473202,1
2022-06,Manhattan,5,1716.6,271.0,176.5,1625.9,272.8,179.9,3683.0750000000003,51673,0.2067834203595028,1
2022-07,Manhattan,5,1616.7,241.4,156.9,1716.6,271.0,176.5,3571.65,51673,0.19766749379652607,0
2022-08,Manhattan,5,1684.4,276.1,172.3,1616.7,241.4,156.9,3591.6041666666665,51673,0.21024006001500375,1
2022-09,Manhattan,5,1657.1,286.5,167.3,1684.4,276.1,172.3,3634.272916666667,51673,0.21497939267610972,1
2022-10,Manhattan,5,1696.4,273.9,160.7,1657.1,286.5,167.3,3721.1041666666665,51673,0.2039418113561708,1
2022-11,Manhattan,5,1664.8,277.4,186.7,1696.4,273.9,160.7,3654.1777777777775,51673,0.21799990605477004,1
2022-12,Manhattan,5,1690.1,308.4,182.5,1664.8,277.4,186.7,3649.288888888889,51673,0.22508023842274186,1
2023-01,Manhattan,5,1541.7,260.4,169.2,1690.1,308.4,182.5,1374.3,51673,0.21792725612539948,1
2023-02,Manhattan,5,1352.6,221.0,155.7,1541.7,260.4,169.2,1400.7,51673,0.2178338055860753,1
2023-03,Manhattan,5,1546.1,261.9,176.7,1352.6,221.0,155.7,1612.6,51673,0.2209905779210964,1
2023-04,Manhattan,5,1529.6,222.7,151.4,1546.1,261.9,176.7,1584.6,51673,0.19651205547092507,0
