month,borough,communitydistrict,high_refuse_flag,refuse_lag1,refuse_lag12,paper_lag1,mgp_lag1,refuse_per_capita_2010
2024-08,Brooklyn,18,0,6070.4,6010.3,521.8,641.3,0.030243408441534954
2024-09,Brooklyn,18,0,5853.4,5827.0,466.1,647.0,0.027401145998563626
2024-10,Brooklyn,18,0,5303.3,5643.3,387.8,563.6,0.028454658654665888
2024-11,Brooklyn,18,0,5507.2,5433.9,486.0,585.7,0.02714228879370476
2024-12,Brooklyn,18,0,5253.2,5498.7,481.6,565.5,0.028157050371235334
2025-01,Brooklyn,18,0,5449.6,5248.6,633.9,654.2,0.025180450855882157
2025-02,Brooklyn,18,0,4873.5,4535.8,535.2,610.1,0.021734188268240133
2025-03,Brooklyn,18,0,4206.5,5111.8,421.6,514.8,0.026048991696935565
2025-04,Brooklyn,18,0,5041.6,5470.9,500.2,576.3,0.02651658804503392
2025-05,Brooklyn,18,0,5132.1,6049.3,509.3,606.1,0.02859829598590494
2025-06,Brooklyn,18,0,5535.0,5786.4,632.5,675.1,0.02781345747456638
2025-07,Brooklyn,18,0,5383.1,6070.4,533.0,602.0,0.02960324062353069
2025-08,Brooklyn,18,0,5729.5,5853.4,541.5,687.0,0.027437313671897202
2025-09,Brooklyn,18,0,5310.3,5303.3,503.1,644.9,0.028267620115426547
2025-10,Brooklyn,18,0,5471.0,5507.2,533.2,617.8,0.027320543755134517
2022-01,Manhattan,1,0,1389.2,3507.65625,347.1,219.1,0.022781986946111714
2022-02,Manhattan,1,1,1389.2,3222.1625000000004,347.1,219.1,0.023313326117616186
2022-03,Manhattan,1,1,1421.6,3547.6416666666664,365.3,266.3,0.0255780773393683
2022-04,Manhattan,1,0,1559.7,3500.0416666666665,359.6,234.1,0.024200531339171504
2022-05,Manhattan,1,0,1475.7,3759.9895833333335,375.6,251.7,0.025640394896520056
2022-06,Manhattan,1,1,1563.5,3683.0750000000003,339.8,222.6,0.026048738889435534
2022-07,Manhattan,1,0,1588.4,3571.65,374.4,239.8,0.02299189871757027
2022-08,Manhattan,1,0,1402.0,3591.6041666666665,334.9,226.8,0.02439896356062842
2022-09,Manhattan,1,0,1487.8,3634.272916666667,314.2,194.5,0.025942143067991735
2022-10,Manhattan,1,0,1581.9,3721.1041666666665,426.7,244.0,0.025589556889369938
2022-11,Manhattan,1,0,1560.4,3654.1777777777775,377.8,231.2,0.024818787103545542
2022-12,Manhattan,1,0,1513.4,3649.288888888889,310.8,197.1,0.024587556167798223
2023-01,Manhattan,1,0,1499.3,1389.2,464.1,279.7,0.023921742267703106
2023-02,Manhattan,1,0,1458.7,1421.6,352.8,228.8,0.021219128210174163
2023-03,Manhattan,1,0,1293.9,1559.7,306.7,214.8,0.023798747089114107
2023-04,Manhattan,1,0,1451.2,1475.7,363.6,252.7,0.022432680638918956
2023-05,Manhattan,1,0,1367.9,1563.5,331.7,240.4,0.025737151103676737
2023-06,Manhattan,1,0,1569.4,1588.4,323.7,234.1,0.02450063957492866
2023-07,Manhattan,1,0,1494.0,1402.0,377.3,271.1,0.022506477746072357
2023-08,Manhattan,1,0,1372.4,1487.8,306.5,209.1,0.023665912296237986
2023-09,Manhattan,1,0,1443.1,1581.9,314.3,209.9,0.02504837810357834
2023-10,Manhattan,1,0,1527.4,1560.4,392.1,249.8,0.025419003575059856
2023-11,Manhattan,1,0,1550.0,1513.4,324.4,215.4,0.023821706189117386
2023-12,Manhattan,1,0,1452.6,1499.3,338.1,236.7,0.024348125553478303
2024-01,Manhattan,1,0,1484.7,1458.7,406.1,243.6,0.024267768703466825
2024-02,Manhattan,1,0,1479.8,1293.9,326.2,217.7,0.022457279674636756
2024-03,Manhattan,1,0,1369.4,1451.2,321.9,230.4,0.02341336219620191
2024-04,Manhattan,1,0,1427.7,1367.9,339.6,232.1,0.024233330053461906
2024-05,Manhattan,1,0,1477.7,1569.4,302.2,217.8,0.025929023582275574
2024-06,Manhattan,1,0,1581.1,1494.0,355.9,249.5,0.02494834202499262
2024-07,Manhattan,1,0,1521.3,1372.4,328.4,223.7,0.024139853717734264
2024-08,Manhattan,1,1,1472.0,1443.1,295.3,194.2,0.02487618485355374
2024-09,Manhattan,1,0,1516.9,1527.4,346.6,230.4,0.02459247597494178
2024-10,Manhattan,1,0,1499.6,1550.0,355.2,213.5,0.026911345075273048
2024-11,Manhattan,1,1,1641.0,1452.6,356.6,225.1,0.025545278625077897
2024-12,Manhattan,1,1,1557.7,1484.7,351.0,227.1,0.024633474367804782
2025-01,Manhattan,1,1,1502.1,1479.8,411.4,238.5,0.024477680474925382
2025-02,Manhattan,1,0,1492.6,1369.4,376.8,270.0,0.022516317360359472
2025-03,Manhattan,1,0,1373.0,1427.7,317.6,215.2,0.024015218603430748
2025-04,Manhattan,1,1,1464.4,1477.7,329.8,232.8,0.02510085604644298
2025-05,Manhattan,1,1,1530.6,1581.1,315.2,224.7,0.027819869461117124
2025-06,Manhattan,1,0,1696.4,1521.3,385.6,269.2,0.025464921775066415
2025-07,Manhattan,1,1,1552.8,1472.0,337.8,226.6,0.026119256125159893
2025-08,Manhattan,1,0,1592.7,1516.9,337.2,216.2,0.024023418282003346
2025-09,Manhattan,1,1,1464.9,1499.6,339.0,222.6,0.027537800518219687
2025-10,Manhattan,1,1,1679.2,1641.0,356.2,216.9,0.02705401948243629
2022-01,Manhattan,2,0,1980.8,3507.65625,424.4,294.9,0.0220049768929968
2022-02,Manhattan,2,1,1980.8,3222.1625000000004,424.4,294.9,0.022831496622822606
2022-03,Manhattan,2,1,2055.2,3547.6416666666664,411.7,298.7,0.023811322431567722
2022-04,Manhattan,2,0,2143.4,3500.0416666666665,456.1,319.6,0.02386353537148951
2022-05,Manhattan,2,0,2148.1,3759.9895833333335,416.8,291.9,0.02491445965161749
2022-06,Manhattan,2,1,2242.7,3683.0750000000003,428.8,296.2,0.026046480625666547
2022-07,Manhattan,2,0,2344.6,3571.65,477.7,306.8,0.022079408105225736
2022-08,Manhattan,2,0,1987.5,3591.6041666666665,344.1,243.2,0.0235258176324209
2022-09,Manhattan,2,0,2117.7,3634.272916666667,408.4,272.9,0.02427235158194099
2022-10,Manhattan,2,0,2184.9,3721.1041666666665,450.7,264.9,0.02550546569498756
2022-11,Manhattan,2,1,2295.9,3654.1777777777775,467.3,285.9,0.024983336295769643
2022-12,Manhattan,2,0,2248.9,3649.288888888889,439.9,297.2,0.023891308211873442
2023-01,Manhattan,2,0,2150.6,1980.8,457.7,283.7,0.023212539992890153
2023-02,Manhattan,2,0,2089.5,2055.2,434.8,293.4,0.0209807145396374
2023-03,Manhattan,2,0,1888.6,2143.4,355.2,259.7,0.02301924102381799
2023-04,Manhattan,2,0,2072.1,2148.1,408.3,283.9,0.02270818521151795
2023-05,Manhattan,2,1,2044.1,2242.7,369.6,270.7,0.02620089761820121
2023-06,Manhattan,2,0,2358.5,2344.6,434.2,309.3,0.024628954852470672
2023-07,Manhattan,2,0,2217.0,1987.5,400.8,272.8,0.02241268218983292
2023-08,Manhattan,2,1,2017.5,2117.7,347.3,238.5,0.02356247778172769
2023-09,Manhattan,2,1,2121.0,2184.9,388.0,260.8,0.024428990401706364
2023-10,Manhattan,2,1,2199.0,2295.9,428.6,253.5,0.02558100782083185
2023-11,Manhattan,2,0,2302.7,2248.9,424.8,277.9,0.024591183789548523
2023-12,Manhattan,2,1,2213.6,2150.6,420.8,280.5,0.024587851048702456
2024-01,Manhattan,2,1,2213.3,2089.5,421.5,261.3,0.023862424457874155
2024-02,Manhattan,2,0,2148.0,1888.6,428.4,290.5,0.02144396551724138
2024-03,Manhattan,2,0,1930.3,2072.1,354.5,252.8,0.022552657305367933
2024-04,Manhattan,2,1,2030.1,2044.1,347.8,247.9,0.023959073942410238
2024-05,Manhattan,2,0,2156.7,2358.5,377.5,267.9,0.025960940277284038
2024-06,Manhattan,2,0,2336.9,2217.0,399.1,279.7,0.02432012086740135
2024-07,Manhattan,2,1,2189.2,2017.5,389.5,254.0,0.023465828297191613
2024-08,Manhattan,2,0,2112.3,2121.0,378.1,245.0,0.023373622467116956
2024-09,Manhattan,2,0,2104.0,2199.0,353.0,230.5,0.023772440455030217
2024-10,Manhattan,2,0,2139.9,2302.7,410.4,251.8,0.02545880732314255
2024-11,Manhattan,2,0,2291.7,2213.6,442.8,291.7,0.024250133309633843
2024-12,Manhattan,2,0,2182.9,2213.3,389.4,251.8,0.02318921080696765
2025-01,Manhattan,2,0,2087.4,2148.0,451.7,279.7,0.022715961606825454
2025-02,Manhattan,2,0,2044.8,1930.3,418.1,285.4,0.0203852648418059
2025-03,Manhattan,2,0,1835.0,2030.1,358.1,250.1,0.022837051190899394
2025-04,Manhattan,2,0,2055.7,2156.7,379.8,270.1,0.023128110558123003
2025-05,Manhattan,2,0,2081.9,2336.9,403.7,301.0,0.02494223249200142
2025-06,Manhattan,2,0,2245.2,2189.2,403.3,289.0,0.024173480270174193
2025-07,Manhattan,2,0,2176.0,2112.3,402.3,265.2,0.02271818343405617
2025-08,Manhattan,2,0,2045.0,2104.0,390.8,263.0,0.022153839317454675
2025-09,Manhattan,2,0,1994.2,2139.9,333.8,226.9,0.024042392463562032
2025-10,Manhattan,2,0,2164.2,2291.7,435.4,266.5,0.025131087806612155
2022-01,Manhattan,3,0,5353.7,3507.65625,431.2,337.6,0.0327890639832922
2022-02,Manhattan,3,1,5353.7,3222.1625000000004,431.2,337.6,0.0334848141501865
2022-03,Manhattan,3,1,5467.3,3547.6416666666664,482.4,350.6,0.03693171726575084
2022-04,Manhattan,3,1,6030.1,3500.0416666666665,511.8,373.3,0.0356700576321221
2022-05,Manhattan,3,0,5824.1,3759.9895833333335,474.8,358.0,0.03735614936580167
2022-06,Manhattan,3,1,6099.4,3683.0750000000003,483.1,331.4,0.038535127421498436
2022-07,Manhattan,3,0,6291.9,3571.65,573.6,394.3,0.03611960043361894
2022-08,Manhattan,3,1,5897.5,3591.6041666666665,479.0,365.2,0.03885727934736675
2022-09,Manhattan,3,0,6344.5,3634.272916666667,489.2,355.0,0.037106879719740075
2022-10,Manhattan,3,0,6058.7,3721.1041666666665,536.3,364.8,0.037300415857714195
2022-11,Manhattan,3,1,6090.3,3654.1777777777775,474.9,347.5,0.03689129516098409
2022-12,Manhattan,3,1,6023.5,3649.288888888889,439.9,330.3,0.03674063095230804
2023-01,Manhattan,3,1,5998.9,5353.7,517.9,364.5,0.0357282409647409
2023-02,Manhattan,3,0,5833.6,5467.3,442.7,317.3,0.03129712084371957
2023-03,Manhattan,3,0,5110.1,6030.1,393.0,310.9,0.035517556055047556
2023-04,Manhattan,3,0,5799.2,5824.1,465.8,367.7,0.0326126766170373
2023-05,Manhattan,3,0,5324.9,6099.4,418.0,324.3,0.0387151895245503
2023-06,Manhattan,3,0,6321.3,6291.9,439.2,351.5,0.03622616780073127
2023-07,Manhattan,3,0,5914.9,5897.5,472.6,347.8,0.03687108410860072
2023-08,Manhattan,3,0,6020.2,6344.5,430.8,326.2,0.03732675147142586
2023-09,Manhattan,3,0,6094.6,6058.7,485.6,363.3,0.036681835163556414
2023-10,Manhattan,3,1,5989.3,6090.3,521.1,316.4,0.03796921795476399
2023-11,Manhattan,3,0,6199.5,6023.5,433.0,307.5,0.036292925519209686
2023-12,Manhattan,3,0,5925.8,5998.9,470.5,338.9,0.03534055623265984
2024-01,Manhattan,3,0,5770.3,5833.6,456.5,323.1,0.035328919566136076
2024-02,Manhattan,3,0,5768.4,5110.1,458.9,319.9,0.03208535188667112
2024-03,Manhattan,3,0,5238.8,5799.2,417.1,319.6,0.03435633922720285
2024-04,Manhattan,3,0,5609.6,5324.9,419.9,340.3,0.03544283640684236
2024-05,Manhattan,3,1,5787.0,6321.3,398.1,311.7,0.038802158295412094
2024-06,Manhattan,3,0,6335.5,5914.9,475.3,389.4,0.036178396222370575
2024-07,Manhattan,3,1,5907.1,6020.2,431.1,312.0,0.03782896550034604
2024-08,Manhattan,3,0,6176.6,6094.6,371.8,322.0,0.03712770322825628
2024-09,Manhattan,3,0,6062.1,5989.3,418.3,358.9,0.03649503604304342
2024-10,Manhattan,3,0,5958.8,6199.5,448.3,314.1,0.03676390428535556
2024-11,Manhattan,3,0,6002.7,5925.8,478.5,331.5,0.0354207879860605
2024-12,Manhattan,3,0,5783.4,5770.3,418.0,309.1,0.03494184729018784
2025-01,Manhattan,3,0,5705.2,5768.4,451.9,308.9,0.03514395781402157
2025-02,Manhattan,3,0,5738.2,5238.8,467.2,352.7,0.03136694084286213
2025-03,Manhattan,3,0,5121.5,5609.6,371.1,291.4,0.03534484342558964
2025-04,Manhattan,3,0,5771.0,5787.0,404.6,319.0,0.035243788163672775
2025-05,Manhattan,3,0,5754.5,6335.5,427.2,338.7,0.03818296514512148
2025-06,Manhattan,3,0,6234.4,5907.1,479.7,370.6,0.03704808393098845
2025-07,Manhattan,3,0,6049.1,6176.6,444.3,330.4,0.037373910593653734
2025-08,Manhattan,3,0,6102.3,6062.1,483.8,356.0,0.03577050043790613
2025-09,Manhattan,3,1,5840.5,5958.8,452.1,330.8,0.037172412525952825
2025-10,Manhattan,3,0,6069.4,6002.7,447.0,308.8,0.03728449199826062
2022-01,Manhattan,4,0,3069.1,3507.65625,588.9,321.3,0.029726379001404426
2022-02,Manhattan,4,1,3069.1,3222.1625000000004,588.9,321.3,0.031110465397840088
2022-03,Manhattan,4,1,3212.0,3547.6416666666664,657.1,403.4,0.033220010654268974
2022-04,Manhattan,4,0,3429.8,3500.0416666666665,638.7,374.4,0.030957431352607874
2022-05,Manhattan,4,0,3196.2,3759.9895833333335,664.3,371.4,0.03228243498474503
2022-06,Manhattan,4,1,3333.0,3683.0750000000003,607.7,332.0,0.03579737517555329
2022-07,Manhattan,4,0,3695.9,3571.65,673.3,368.3,0.0319618383456826
2022-08,Manhattan,4,0,3299.9,3591.6041666666665,629.5,355.2,0.032222383650539976
2022-09,Manhattan,4,0,3326.8,3634.272916666667,608.9,326.3,0.033036950941934234
2022-10,Manhattan,4,0,3410.9,3721.1041666666665,721.0,367.2,0.03237638626567872
2022-11,Manhattan,4,0,3342.7,3654.1777777777775,651.7,335.7,0.03271441716305874
2022-12,Manhattan,4,0,3377.6,3649.288888888889,582.4,306.7,0.032277592135212356
2023-01,Manhattan,4,0,3332.5,3069.1,784.7,408.7,0.030996174148869193
2023-02,Manhattan,4,0,3200.2,3212.0,606.9,326.0,0.028084653009830984
2023-03,Manhattan,4,0,2899.6,3429.8,537.4,315.3,0.03130127366942709
2023-04,Manhattan,4,0,3231.7,3196.2,641.8,369.7,0.029514262191873697
2023-05,Manhattan,4,1,3047.2,3333.0,570.6,335.6,0.035448690009201415
2023-06,Manhattan,4,0,3659.9,3695.9,600.5,332.7,0.032881011186982424
2023-07,Manhattan,4,0,3394.8,3299.9,656.7,372.5,0.03160734175989152
2023-08,Manhattan,4,1,3263.3,3326.8,585.5,320.9,0.03378565547968424
2023-09,Manhattan,4,1,3488.2,3410.9,636.4,340.0,0.033802121168095306
2023-10,Manhattan,4,1,3489.9,3342.7,701.9,349.1,0.03469223691219914
2023-11,Manhattan,4,0,3581.8,3377.6,614.9,305.6,0.031887258462879556
2023-12,Manhattan,4,0,3292.2,3332.5,624.3,338.5,0.03187854133372076
2024-01,Manhattan,4,1,3291.3,3200.2,718.9,359.0,0.032277592135212356
2024-02,Manhattan,4,0,3332.5,2899.6,608.1,319.3,0.02950167078308877
2024-03,Manhattan,4,0,3045.9,3231.7,585.3,321.4,0.030856700082328443
2024-04,Manhattan,4,1,3185.8,3047.2,602.1,336.3,0.03143009346699598
2024-05,Manhattan,4,0,3245.0,3659.9,570.7,300.6,0.03356191583127512
2024-06,Manhattan,4,0,3465.1,3394.8,669.9,373.9,0.03280643130417938
2024-07,Manhattan,4,1,3387.1,3263.3,605.9,317.6,0.03346602741052835
2024-08,Manhattan,4,0,3455.2,3488.2,606.7,307.3,0.03305147949053223
2024-09,Manhattan,4,0,3412.4,3489.9,679.1,360.3,0.03161315317933072
2024-10,Manhattan,4,0,3263.9,3581.8,609.1,294.4,0.032736694270909
2024-11,Manhattan,4,1,3379.9,3292.2,654.6,321.9,0.03278221705651605
2024-12,Manhattan,4,1,3384.6,3291.3,607.9,308.2,0.032354109157828465
2025-01,Manhattan,4,0,3340.4,3332.5,704.1,322.7,0.0313545450142864
2025-02,Manhattan,4,0,3237.2,3045.9,672.6,367.4,0.028278366991137584
2025-03,Manhattan,4,0,2919.6,3185.8,563.5,294.3,0.030792774468497264
2025-04,Manhattan,4,0,3179.2,3245.0,591.7,314.5,0.03090803428737469
2025-05,Manhattan,4,0,3191.1,3465.1,594.4,324.0,0.03311637367426994
2025-06,Manhattan,4,0,3419.1,3387.1,701.9,388.3,0.03373916412417066
2025-07,Manhattan,4,0,3483.4,3455.2,614.9,309.2,0.0320499782071771
2025-08,Manhattan,4,0,3309.0,3412.4,659.8,333.5,0.030736597413918352
2025-09,Manhattan,4,0,3173.4,3263.9,658.7,337.9,0.032515860332219475
2025-10,Manhattan,4,0,3357.1,3379.9,639.3,307.6,0.032942031091094
2022-01,Manhattan,5,0,1374.3,3507.65625,241.3,172.4,0.02659609467226598
2022-02,Manhattan,5,0,1374.3,3222.1625000000004,241.3,172.4,0.02710699978712287
2022-03,Manhattan,5,1,1400.7,3547.6416666666664,262.3,171.7,0.031207787432508273
2022-04,Manhattan,5,0,1612.6,3500.0416666666665,301.5,196.5,0.03066591837129642
2022-05,Manhattan,5,0,1584.6,3759.9895833333335,265.4,172.4,0.0314651752365839
2022-06,Manhattan,5,0,1625.9,3683.0750000000003,272.8,179.9,0.033220443945580866
2022-07,Manhattan,5,0,1716.6,3571.65,271.0,176.5,0.03128713254504287
2022-08,Manhattan,5,0,1616.7,3591.6041666666665,241.4,156.9,0.03259729452518724
2022-09,Manhattan,5,0,1684.4,3634.272916666667,276.1,172.3,0.032068972190505675
2022-10,Manhattan,5,0,1657.1,3721.1041666666665,286.5,167.3,0.03282952412284946
2022-11,Manhattan,5,0,1696.4,3654.1777777777775,273.9,160.7,0.03221798618233894
2022-12,Manhattan,5,0,1664.8,3649.288888888889,277.4,186.7,0.03270760358407679
2023-01,Manhattan,5,0,1690.1,1374.3,308.4,182.5,0.029835697559653977
2023-02,Manhattan,5,0,1541.7,1400.7,260.4,169.2,0.026176146149826794
2023-03,Manhattan,5,0,1352.6,1612.6,221.0,155.7,0.029920848412130125
2023-04,Manhattan,5,0,1546.1,1584.6,261.9,176.7,0.029601532715344568
2023-05,Manhattan,5,0,1529.6,1625.9,222.7,151.4,0.03417065004934879
2023-06,Manhattan,5,0,1765.7,1716.6,265.3,180.8,0.032523755152594196
2023-07,Manhattan,5,0,1680.6,1616.7,256.0,167.4,0.031376153890813385
2023-08,Manhattan,5,0,1621.3,1684.4,222.4,140.1,0.03163934743483057
2023-09,Manhattan,5,0,1634.9,1657.1,279.4,167.8,0.03255084860565479
2023-10,Manhattan,5,0,1682.0,1696.4,269.0,156.9,0.033545565382307976
2023-11,Manhattan,5,1,1733.4,1664.8,275.0,168.0,0.032802430669788864
2023-12,Manhattan,5,1,1695.0,1690.1,259.5,159.4,0.034071952470342344
2024-01,Manhattan,5,1,1760.6,1541.7,283.8,159.3,0.030158883749733904
2024-02,Manhattan,5,1,1558.4,1352.6,270.8,166.7,0.028206219882724055
2024-03,Manhattan,5,0,1457.5,1546.1,234.3,149.6,0.03037369612757146
2024-04,Manhattan,5,1,1569.5,1529.6,233.1,149.9,0.03238635264064405
2024-05,Manhattan,5,1,1673.5,1765.7,245.8,158.8,0.035198266019004124
2024-06,Manhattan,5,0,1818.8,1680.6,276.2,174.3,0.033038530760745456
2024-07,Manhattan,5,0,1707.2,1621.3,238.1,145.5,0.03437965668724479
2024-08,Manhattan,5,1,1776.5,1634.9,263.4,156.6,0.03328624233158516
2024-09,Manhattan,5,0,1720.0,1682.0,260.1,147.1,0.03287209954908753
2024-10,Manhattan,5,0,1698.6,1733.4,253.8,144.2,0.03399260735780775
2024-11,Manhattan,5,0,1756.5,1695.0,308.5,175.7,0.032752114256962055
2024-12,Manhattan,5,0,1692.4,1760.6,253.0,149.7,0.03348170224295086
2025-01,Manhattan,5,0,1730.1,1558.4,308.7,166.3,0.02986859675265613
2025-02,Manhattan,5,0,1543.4,1457.5,282.7,171.5,0.026756720143982348
2025-03,Manhattan,5,0,1382.6,1569.5,233.2,143.8,0.03086718402260368
2025-04,Manhattan,5,0,1595.0,1673.5,234.1,145.1,0.031995432817912645
2025-05,Manhattan,5,0,1653.3,1818.8,270.7,192.9,0.03517310781259071
2025-06,Manhattan,5,1,1817.5,1707.2,269.6,170.3,0.0350047413542856
2025-07,Manhattan,5,1,1808.8,1776.5,247.4,150.5,0.03565304898109264
2025-08,Manhattan,5,0,1842.3,1720.0,282.9,163.9,0.033168192286106866
2025-09,Manhattan,5,1,1713.9,1698.6,247.1,146.8,0.03462736825808449
2025-10,Manhattan,5,1,1789.3,1756.5,273.3,157.7,0.0350182880808159
2022-01,Manhattan,6,0,2946.9,3507.65625,699.6,348.9,0.020644505937160672
2022-02,Manhattan,6,1,2946.9,3222.1625000000004,699.6,348.9,0.02092402535990753
2022-03,Manhattan,6,1,2986.8,3547.6416666666664,773.9,419.9,0.02311114224666363
2022-04,Manhattan,6,0,3299.0,3500.0416666666665,752.1,401.1,0.02227118287855967
2022-05,Manhattan,6,0,3179.1,3759.9895833333335,765.9,401.7,0.023075414200147117
2022-06,Manhattan,6,1,3293.9,3683.0750000000003,720.9,359.1,0.024134645696872042
2022-07,Manhattan,6,0,3445.1,3571.65,775.6,392.4,0.021873270517356127
2022-08,Manhattan,6,1,3122.3,3591.6041666666665,737.9,371.7,0.023448807313741285
2022-09,Manhattan,6,1,3347.2,3634.272916666667,694.5,340.6,0.022959823461417214
2022-10,Manhattan,6,0,3277.4,3721.1041666666665,864.4,402.2,0.02319660933833059
2022-11,Manhattan,6,1,3311.2,3654.1777777777775,770.1,363.5,0.02283232337384847
2022-12,Manhattan,6,1,3259.2,3649.288888888889,680.4,322.2,0.022728641983957406
2023-01,Manhattan,6,0,3244.4,2946.9,956.1,465.9,0.02238957581701636
2023-02,Manhattan,6,0,3196.0,2986.8,713.8,347.8,0.019866194963045994
2023-03,Manhattan,6,0,2835.8,3299.0,626.4,337.0,0.022421100563942694
2023-04,Manhattan,6,0,3200.5,3179.1,753.7,411.6,0.02129461627377491
2023-05,Manhattan,6,1,3039.7,3293.9,659.9,355.5,0.024133244597008652
2023-06,Manhattan,6,0,3444.9,3445.1,684.4,360.4,0.02296752951066587
2023-07,Manhattan,6,0,3278.5,3122.3,742.9,399.6,0.02175347647903604
2023-08,Manhattan,6,0,3105.2,3347.2,704.6,345.2,0.02285964482118463
2023-09,Manhattan,6,0,3263.1,3277.4,747.1,369.8,0.022378367018109215
2023-10,Manhattan,6,0,3194.4,3311.2,810.5,372.3,0.023362639672142634
2023-11,Manhattan,6,0,3334.9,3259.2,717.7,337.0,0.02213527619181057
2023-12,Manhattan,6,0,3159.7,3244.4,731.6,366.1,0.022064520648709236
2024-01,Manhattan,6,1,3149.6,3196.0,825.6,389.8,0.02248765280745385
2024-02,Manhattan,6,0,3210.0,2835.8,690.8,336.0,0.020425934358471398
2024-03,Manhattan,6,0,2915.7,3200.5,675.8,355.8,0.021832638621317735
2024-04,Manhattan,6,1,3116.5,3039.7,690.3,367.9,0.022388875267084662
2024-05,Manhattan,6,0,3195.9,3444.9,637.7,330.1,0.023981225261830535
2024-06,Manhattan,6,0,3423.2,3278.5,740.6,407.2,0.022372062068723948
2024-07,Manhattan,6,1,3193.5,3105.2,684.7,341.8,0.023282776979929243
2024-08,Manhattan,6,0,3323.5,3263.1,677.0,315.1,0.02305299660233283
2024-09,Manhattan,6,0,3290.7,3194.4,772.3,382.9,0.021863462818312376
2024-10,Manhattan,6,1,3120.9,3334.9,689.6,313.4,0.023491540859574767
2024-11,Manhattan,6,0,3353.3,3159.7,730.9,372.0,0.02211846299344986
2024-12,Manhattan,6,0,3157.3,3149.6,689.4,350.7,0.021733861080948547
2025-01,Manhattan,6,0,3102.4,3210.0,813.2,370.2,0.02178360012609899
2025-02,Manhattan,6,0,3109.5,2915.7,745.6,391.5,0.019737293775613857
2025-03,Manhattan,6,0,2817.4,3116.5,626.2,328.5,0.021768888577533365
2025-04,Manhattan,6,0,3107.4,3195.9,664.8,341.4,0.021735262180811937
2025-05,Manhattan,6,0,3102.6,3423.2,656.9,343.1,0.023266664331500226
2025-06,Manhattan,6,0,3321.2,3193.5,788.8,422.4,0.022180811937370835
2025-07,Manhattan,6,0,3166.2,3323.5,682.7,334.4,0.02318119723983327
2025-08,Manhattan,6,0,3309.0,3290.7,731.7,362.9,0.021534904900346773
2025-09,Manhattan,6,0,3074.0,3120.9,704.6,352.5,0.022908683316403375
2025-10,Manhattan,6,0,3270.1,3353.3,716.0,323.2,0.02318890328908193
2022-01,Manhattan,7,0,4377.6,3507.65625,960.2,694.3,0.020937039658701768
2022-02,Manhattan,7,1,4377.6,3222.1625000000004,960.2,694.3,0.021161351418568612
2022-03,Manhattan,7,1,4424.5,3547.6416666666664,965.6,749.7,0.022427828049970348
2022-04,Manhattan,7,1,4689.3,3500.0416666666665,981.1,733.1,0.0217166306364906
2022-05,Manhattan,7,0,4540.6,3759.9895833333335,1010.7,747.2,0.022083947121730976
2022-06,Manhattan,7,1,4617.4,3683.0750000000003,943.3,697.4,0.02357377895965258
2022-07,Manhattan,7,0,4928.9,3571.65,1017.3,724.0,0.020471676455395917
2022-08,Manhattan,7,1,4280.3,3591.6041666666665,898.8,660.2,0.02149518853666469
2022-09,Manhattan,7,1,4494.3,3634.272916666667,885.2,641.1,0.022174341413020604
2022-10,Manhattan,7,0,4636.3,3721.1041666666665,1053.7,694.2,0.022416349409806583
2022-11,Manhattan,7,1,4686.9,3654.1777777777775,1014.9,717.0,0.022807101452047982
2022-12,Manhattan,7,0,4768.6,3649.288888888889,939.0,667.9,0.02228147538788238
2023-01,Manhattan,7,0,4658.7,4377.6,1183.5,792.2,0.021729065830001337
2023-02,Manhattan,7,0,4543.2,4424.5,967.8,730.1,0.018917755543226646
2023-03,Manhattan,7,0,3955.4,4689.3,801.7,639.1,0.02131105201737101
2023-04,Manhattan,7,0,4455.8,4540.6,946.7,709.7,0.0201928411547512
2023-05,Manhattan,7,0,4222.0,4617.4,877.0,671.2,0.023111763693061164
2023-06,Manhattan,7,0,4832.3,4928.9,924.7,693.6,0.02231208509498575
2023-07,Manhattan,7,0,4665.1,4280.3,960.0,707.4,0.02079451321000172
2023-08,Manhattan,7,0,4347.8,4494.3,879.4,646.4,0.021223049109448833
2023-09,Manhattan,7,0,4437.4,4636.3,880.4,639.5,0.02215377551606053
2023-10,Manhattan,7,0,4632.0,4686.9,1048.9,699.1,0.02263874806297947
2023-11,Manhattan,7,0,4733.4,4768.6,932.3,662.6,0.02251009163781064
2023-12,Manhattan,7,1,4706.5,4658.7,957.5,692.4,0.022346521015477034
2024-01,Manhattan,7,1,4672.3,4543.2,1090.7,720.8,0.022236039103900825
2024-02,Manhattan,7,0,4649.2,3955.4,934.6,707.1,0.019629909510053375
2024-03,Manhattan,7,0,4104.3,4455.8,830.7,642.4,0.020788773889919843
2024-04,Manhattan,7,0,4346.6,4222.0,912.0,670.9,0.02161858391842513
2024-05,Manhattan,7,1,4520.1,4832.3,868.8,662.8,0.02323085458476019
2024-06,Manhattan,7,0,4857.2,4665.1,952.7,712.3,0.022054772244648083
2024-07,Manhattan,7,1,4611.3,4347.8,906.4,646.4,0.021515276156951275
2024-08,Manhattan,7,0,4498.5,4437.4,834.1,609.1,0.021345966214535786
2024-09,Manhattan,7,0,4463.1,4632.0,929.8,644.1,0.021521015477033154
